Student ID,School,Gender,Class level,Parental educational level,Week1_attendance,Week2_attendance,Week3_attendance,Week4_attendance,Week5_attendance,Week6_attendance,Week7_attendance,Week8_attendance,Week9_attendance,Week10_attendance,Week11_attendance,Week12_attendance,Week13_attendance,Week14_attendance,Semester 1 average,Semester 2 average,Semester difference,Household income level,Family dropout history,Child labor involvement,Travel time to school,Mode of transport,Teacher relationship quality,Peer relationship quality,Extra-curricular activities,Section,Household income level (standardized),Travel time to school (minutes),grade_number,stream_letter,subgroup,level_prefix,long_commute_flag,long_walk_flag,attendance_rate,low_attendance_weeks,academic_domain,attendance_domain,income_score,family_dropout_penalty,child_labor_penalty,socioeconomic_domain,teacher_rel_score,peer_rel_score,has_extracurricular,engagement_domain,accessibility_domain,cluster,dropout_risk
881,Ayeduase RC,Male,JHS 1,Tertiary,1.0,1.0,1.0,0.0,1.0,0.8,1.0,1.0,1.0,0.25,1.0,0.6,1.0,1.0,46.52,7.17,-39.35,3,No,Sometimes,30 minutes,Walking,Good,Good,Passive screen time,,High,30,7,,,JHS,0,0,0.8321428571428572,2,21.476,83.21428571428572,100,0.0,,44.26929392446634,100,100,100,100.0,90.0,0,Medium
882,Weweso MA,Male,JHS 2,Tertiary,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,52.5,87.12,34.62,3,No,No,15 minutes,Walking,Good,Good,Arts & Performance,,High,15,8,,,JHS,0,0,0.9107142857142857,1,62.772000000000006,91.07142857142857,100,0.0,0.0,100.0,100,100,100,100.0,95.0,2,Low
883,Ayeduase RC,Male,6B,SHS,0.2,1.0,1.0,1.0,0.8,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,51.53,85.61,34.08,2,No,No,1 hour,Public transport,Good,Good,Arts & Performance,,Average,60,6,B,,,0,0,0.8214285714285714,2,61.672000000000004,82.14285714285714,50,0.0,0.0,50.0,100,100,100,100.0,80.0,2,Low
884,Weweso MA,Female,JHS 2,JHS,0.75,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,52.33,3.14,-49.19,1,No,Yes,40 minutes,Walking,Average,Good,Arts & Performance,,Low,40,8,,,JHS,0,0,0.8964285714285715,1,22.188000000000002,89.64285714285715,0,0.0,-30.0,0.0,50,100,100,80.0,86.66666666666667,0,Medium
885,Weweso MA,Female,7B2,JHS,0.4,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.75,51.54,5.36,-46.18,2,Not sure,No,50 minutes,Public transport,Average,Good,Arts & Performance,,Average,50,7,B,2.0,,0,0,0.8821428571428572,2,22.759999999999998,88.21428571428572,50,,0.0,44.26929392446634,50,100,100,80.0,83.33333333333333,0,Medium
886,Weweso MA,Male,5A,Tertiary,0.8,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.6,1.0,1.0,0.8,1.0,1.0,51.36,90.83,39.47,2,Not sure,Yes,300min,Walking,Average,Good,Arts & Performance,,Average,300,5,A,,,1,1,0.8857142857142858,1,64.77000000000001,88.57142857142858,50,,-30.0,44.26929392446634,50,100,100,80.0,0.0,1,High
887,Weweso MA,Female,JHS 1,Tertiary,1.0,0.0,0.6,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.8,1.0,1.0,1.0,51.38,5.83,-45.55,1,Yes,No,15 minutes,Walking,Good,Good,Arts & Performance,,Low,15,7,,,JHS,0,0,0.8285714285714285,2,22.884000000000004,82.85714285714285,0,-30.0,0.0,0.0,100,100,100,100.0,95.0,0,Medium
888,Weweso MA,Male,JHS 1,JHS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,52.99,100.0,47.01,2,No,Sometimes,35 minutes,Public transport,Good,Good,Arts & Performance,,Average,35,7,,,JHS,0,0,0.9821428571428571,0,70.598,98.21428571428571,50,0.0,,44.26929392446634,100,100,100,100.0,88.33333333333333,2,Low
889,Weweso MA,Male,5B,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.4,62.18,9.780000000000001,3,Yes,Yes,90 minutes,Private transport,Good,Poor,Arts & Performance,,High,90,5,B,,,0,0,1.0,0,47.788000000000004,100.0,100,-30.0,-30.0,40.0,100,0,100,60.0,80.0,2,Low
890,Weweso MA,Female,JHS 1,Tertiary,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8,0.2,1.0,1.0,1.0,32.69,100.0,67.31,2,No,No,20 minutes,Private transport,Average,Good,Arts & Performance,,Average,20,7,,,JHS,0,0,0.8357142857142856,2,66.538,83.57142857142857,50,0.0,0.0,50.0,50,100,100,80.0,93.33333333333333,2,Low
891,Weweso MA,Male,JHS 2,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.0,1.0,1.0,1.0,1.0,1.0,47.37,5.45,-41.91999999999999,3,Yes,No,35min,Walking,Poor,Good,Arts & Performance,,High,35,8,,,JHS,0,0,0.9,1,21.128,90.0,100,-30.0,0.0,70.0,0,100,100,60.0,88.33333333333333,0,Medium
892,Weweso MA,Female,6B,SHS,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,52.59,74.31,21.72,3,Yes,No,6 minutes,Public transport,Average,Good,Academic/Clubs,,High,6,6,B,,,0,0,0.9285714285714286,1,55.104000000000006,92.85714285714286,100,-30.0,0.0,70.0,50,100,100,80.0,98.0,2,Low
893,Weweso MA,Male,5B1,Tertiary,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,1.0,52.44,74.53,22.09,2,No,No,30 minutes,Walking,Good,Poor,Academic/Clubs,,Average,30,5,B,1.0,,0,0,0.8642857142857142,1,55.205999999999996,86.42857142857142,50,0.0,0.0,50.0,100,0,100,60.0,90.0,2,Low
894,Weweso MA,Female,JHS 1,Tertiary,1.0,1.0,0.2,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.13,86.84,31.71,3,Not sure,No,4 minutes,Walking,Average,Good,Arts & Performance,,High,4,7,,,JHS,0,0,0.8892857142857142,2,63.13000000000001,88.92857142857142,100,,0.0,44.26929392446634,50,100,100,80.0,98.66666666666667,2,Low
895,Ayeduase RC,Female,4B2,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,48.47,0.0,-48.47,2,No,No,60 minutes,Private transport,Average,Average,Sports,,Average,60,4,B,2.0,,0,0,0.9464285714285714,1,19.388,94.64285714285714,50,0.0,0.0,50.0,50,50,100,60.0,80.0,0,Medium
896,Ayeduase RC,Male,JHS 1,Tertiary,0.6,0.75,0.8,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.94,5.5,-47.44,2,Yes,No,30 minutes,Public transport,Good,Average,Academic/Clubs,,Average,30,7,,,JHS,0,0,0.9249999999999999,0,23.376,92.5,50,-30.0,0.0,20.0,100,50,100,80.0,90.0,0,Medium
897,Weweso MA,Female,7B3,Tertiary,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,52.26,9.09,-43.17,2,No,No,2 hours,Public transport,Average,Good,Arts & Performance,,Average,120,7,B,3.0,,0,0,0.9642857142857143,0,24.54,96.42857142857143,50,0.0,0.0,50.0,50,100,100,80.0,80.0,0,Medium
898,Ayeduase RC,Male,JHS 2,JHS,0.6,1.0,1.0,0.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,1.0,0.25,1.0,71.96,46.27,-25.68999999999999,2,Yes,No,1min,Public transport,Average,Poor,Sports,,Average,1,8,,,JHS,0,0,0.7607142857142858,4,47.292,76.07142857142858,50,-30.0,0.0,20.0,50,0,100,40.0,99.66666666666667,1,High
899,Ayeduase RC,Male,4,SHS,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,52.67,84.01,31.34,3,Not sure,Sometimes,10 minutes,Walking,Poor,Good,Sports,,High,10,4,,,,0,0,0.9142857142857144,1,60.94000000000001,91.42857142857143,100,,,44.26929392446634,0,100,100,60.0,96.66666666666667,2,Low
900,Ayeduase RC,Female,5B,JHS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,71.79,80.55,8.759999999999991,2,No,Sometimes,30mins,Public transport,Poor,Average,Arts & Performance,,Average,30,5,B,,,0,0,0.9464285714285714,1,62.688,94.64285714285714,50,0.0,,44.26929392446634,0,50,100,40.0,90.0,2,Low
901,Weweso MA,Male,6A,Tertiary,0.4,1.0,1.0,1.0,0.2,1.0,1.0,0.4,1.0,1.0,1.0,1.0,0.25,1.0,51.19,60.82,9.630000000000003,3,Yes,Yes,50 minutes,Walking,Good,Poor,Arts & Performance,,High,50,6,A,,,0,0,0.8035714285714286,4,46.730000000000004,80.35714285714286,100,-30.0,-30.0,40.0,100,0,100,60.0,83.33333333333333,1,High
902,Weweso MA,Male,5B,SHS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,53.13,8.01,-45.12,2,Yes,Yes,5min,Public transport,Good,Good,Passive screen time,,Average,5,5,B,,,0,0,0.9142857142857144,1,24.456000000000003,91.42857142857143,50,-30.0,-30.0,0.0,100,100,100,100.0,98.33333333333333,0,Medium
903,Weweso MA,Male,5B,Tertiary,1.0,0.75,1.0,0.6,0.6,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.0,1.0,74.62,52.6,-22.02,1,Yes,Sometimes,3 minutes,Walking,Good,Poor,Chores/Duties,,Low,3,5,B,,,0,0,0.7678571428571429,2,50.888000000000005,76.78571428571429,0,-30.0,,44.26929392446634,100,0,100,60.0,99.0,1,High
904,Weweso MA,Female,4A,JHS,1.0,1.0,0.25,1.0,1.0,1.0,0.2,0.8,1.0,0.0,1.0,1.0,1.0,1.0,61.21,81.0,19.79,3,No,Yes,30 minutes,Public transport,Poor,Good,Academic/Clubs,,High,30,4,A,,,0,0,0.8035714285714286,3,60.842,80.35714285714286,100,0.0,-30.0,70.0,0,100,100,60.0,90.0,1,High
905,Weweso MA,Male,4B2,SHS,1.0,1.0,1.0,1.0,0.75,1.0,0.0,1.0,1.0,0.8,0.8,1.0,0.25,1.0,57.6,2.38,-55.22,1,No,No,30mins,Public transport,Good,Average,,,Low,30,4,B,2.0,,0,0,0.8285714285714286,2,23.992000000000004,82.85714285714286,0,0.0,0.0,0.0,100,50,0,60.0,90.0,1,High
906,Weweso MA,Female,JHS 1,Tertiary,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,73.5,2.994788762985974,-70.50521123701402,1,Not sure,Yes,35 minutes,Public transport,Poor,Average,Sports,,Low,35,7,,,JHS,0,0,0.9107142857142857,1,30.597915505194393,91.07142857142857,0,,-30.0,44.26929392446634,0,50,100,40.0,88.33333333333333,1,High
907,Ayeduase RC,Male,6B2,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.75,81.61,5.09,-76.52,2,No,Yes,60min,Public transport,Good,Poor,Academic/Clubs,,Average,60,6,B,2.0,,0,0,0.9535714285714285,0,34.68,95.35714285714285,50,0.0,-30.0,20.0,100,0,100,60.0,80.0,0,Medium
908,Weweso MA,Male,JHS 2,Tertiary,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,0.6,1.0,1.0,1.0,0.25,1.0,47.58,6.35,-41.23,3,No,Yes,180min,Private transport,Poor,Good,Sports,,High,180,8,,,JHS,1,0,0.9,1,21.572,90.0,100,0.0,-30.0,70.0,0,100,100,60.0,40.0,1,High
909,Weweso MA,Female,6,Tertiary,0.5,0.4,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,53.36,3.19,-50.17,1,No,Yes,20min,Public transport,Good,Good,Passive screen time,,Low,20,6,,,,0,0,0.8535714285714285,2,22.62,85.35714285714285,0,0.0,-30.0,0.0,100,100,100,100.0,93.33333333333333,0,Medium
910,Weweso MA,Female,6B,SHS,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.4,1.0,1.0,50.77,66.88,16.10999999999999,3,No,No,2 minutes,Private transport,Average,Poor,Academic/Clubs,,High,2,6,B,,,0,0,0.925,1,50.282,92.5,100,0.0,0.0,100.0,50,0,100,40.0,99.33333333333333,2,Low
911,Weweso MA,Male,4,JHS,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.75,49.62,52.3,2.68,3,No,Yes,300min,Walking,Good,Poor,Arts & Performance,,High,300,4,,,,1,1,0.8035714285714286,2,41.304,80.35714285714286,100,0.0,-30.0,70.0,100,0,100,60.0,0.0,1,High
912,Weweso MA,Female,4B,JHS,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51.77,8.03,-43.74,2,No,Yes,60 minutes,Private transport,Poor,Good,Arts & Performance,,Average,60,4,B,,,0,0,0.9500000000000001,0,23.92,95.0,50,0.0,-30.0,20.0,0,100,100,60.0,80.0,0,Medium
913,Weweso MA,Male,7B3,SHS,1.0,1.0,0.8,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,63.76,74.17,10.41,3,No,No,20  minutes,Private transport,Good,Poor,Arts & Performance,,High,20,7,B,3.0,,0,0,0.9142857142857144,1,57.254000000000005,91.42857142857143,100,0.0,0.0,100.0,100,0,100,60.0,93.33333333333333,2,Low
914,Ayeduase RC,Male,4,SHS,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,51.7,6.74,-44.96,2,No,Sometimes,30 minutes,Public transport,Good,Average,Academic/Clubs,,Average,30,4,,,,0,0,0.9678571428571429,0,23.376000000000005,96.78571428571429,50,0.0,,44.26929392446634,100,50,100,80.0,90.0,0,Medium
915,Weweso MA,Male,4B,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,51.61,41.54,-10.07,3,No,Yes,30 minutes,Walking,Poor,Poor,Arts & Performance,,High,30,4,B,,,0,0,0.9428571428571428,1,37.260000000000005,94.28571428571428,100,0.0,-30.0,70.0,0,0,100,20.0,90.0,1,High
916,Weweso MA,Male,6B,SHS,0.2,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.25,1.0,53.34,67.8,14.45999999999999,2,Not sure,No,15 minutes,Private transport,Good,Average,Academic/Clubs,,Average,15,6,B,,,0,0,0.8392857142857143,2,51.348,83.92857142857143,50,,0.0,44.26929392446634,100,50,100,80.0,95.0,2,Low
917,Weweso MA,Male,4B,SHS,0.4,0.8,1.0,0.0,0.0,1.0,1.0,0.6,0.2,0.5,1.0,1.0,1.0,1.0,63.45,2.59,-60.86,3,No,No,6 minutes,Walking,Good,Good,Arts & Performance,,High,6,4,B,,,0,0,0.6785714285714286,4,26.416000000000004,67.85714285714286,100,0.0,0.0,100.0,100,100,100,100.0,98.0,1,High
918,Weweso MA,Female,5A,SHS,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,52.7,61.1,8.399999999999999,1,Not sure,Yes,10 minutes,Public transport,Poor,Good,Academic/Clubs,,Low,10,5,A,,,0,0,0.7999999999999999,3,47.2,80.0,0,,-30.0,44.26929392446634,0,100,100,60.0,96.66666666666667,1,High
919,Weweso MA,Male,5,SHS,1.0,1.0,0.75,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,53.31,7.95,-45.36,2,No,No,30 minutes,Public transport,Good,Good,Academic/Clubs,,Average,30,5,,,,0,0,0.875,1,24.504,87.5,50,0.0,0.0,50.0,100,100,100,100.0,90.0,0,Medium
920,Weweso MA,Female,JHS 1,Tertiary,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,52.47,0.0,-52.47,2,No,Yes,7 minutes,Public transport,Good,Average,Sports,,Average,7,7,,,JHS,0,0,0.9285714285714286,1,20.988,92.85714285714286,50,0.0,-30.0,20.0,100,50,100,80.0,97.66666666666667,0,Medium
921,Weweso MA,Female,5B1,SHS,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.2,1.0,50.82,59.37,8.549999999999997,3,No,No,50 minutes,Walking,Average,Good,Academic/Clubs,,High,50,5,B,1.0,,0,0,0.7714285714285715,3,45.78600000000001,77.14285714285715,100,0.0,0.0,100.0,50,100,100,80.0,83.33333333333333,1,High
922,Weweso MA,Female,6,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,72.38,67.02,-5.359999999999999,2,Yes,Sometimes,30 minutes,Walking,Good,Good,Arts & Performance,,Average,30,6,,,,0,0,1.0,0,55.76,100.0,50,-30.0,,44.26929392446634,100,100,100,100.0,90.0,2,Low
923,Weweso MA,Male,6A,SHS,0.4,1.0,0.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8,55.33,6.22,-49.11,1,No,Sometimes,30 minutes,Private transport,Good,Average,Sports,,Low,30,6,A,,,0,0,0.8142857142857143,3,24.62,81.42857142857143,0,0.0,,44.26929392446634,100,50,100,80.0,90.0,0,Medium
924,Weweso MA,Male,7B3,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.75,53.01,2.66,-50.34999999999999,3,No,Sometimes,5 minutes,Public transport,Good,Good,Academic/Clubs,,High,5,7,B,3.0,,0,0,0.9678571428571429,0,22.268,96.78571428571429,100,0.0,,44.26929392446634,100,100,100,100.0,98.33333333333333,0,Medium
925,Weweso MA,Male,4,Tertiary,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,53.0,5.23,-47.77,2,No,Yes,20 minutes,Public transport,Poor,Poor,Arts & Performance,,Average,20,4,,,,0,0,0.9249999999999999,1,23.292,92.5,50,0.0,-30.0,20.0,0,0,100,20.0,93.33333333333333,1,High
926,Ayeduase RC,Male,4,Tertiary,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,52.17,6.13,-46.04,2,Yes,No,60 minutes,Private transport,Good,Good,Sports,,Average,60,4,,,,0,0,0.9321428571428572,1,23.32,93.21428571428572,50,-30.0,0.0,20.0,100,100,100,100.0,80.0,0,Medium
927,Weweso MA,Female,6B,Tertiary,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,0.0,48.14,93.96,45.81999999999999,2,No,Yes,10 minutes,Public transport,Good,Good,Passive screen time,,Average,10,6,B,,,0,0,0.8250000000000001,2,66.00399999999999,82.5,50,0.0,-30.0,20.0,100,100,100,100.0,96.66666666666667,2,Low
928,Weweso MA,Male,5B,SHS,0.8,1.0,0.4,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.6,0.25,0.0,65.65,81.89,16.23999999999999,2,No,No,25 minutes,Public transport,Average,Average,Arts & Performance,,Average,25,5,B,,,0,0,0.6107142857142858,5,62.264,61.07142857142858,50,0.0,0.0,50.0,50,50,100,60.0,91.66666666666667,1,High
929,Weweso MA,Male,4B2,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,55.29,71.58,16.29,2,No,Yes,30min,Public transport,Good,Poor,,,Average,30,4,B,2.0,,0,0,0.9464285714285714,1,54.00600000000001,94.64285714285714,50,0.0,-30.0,20.0,100,0,0,40.0,90.0,2,Low
930,Weweso MA,Female,5A,SHS,0.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,57.88,80.26,22.38,2,Yes,Sometimes,30 minutes,Public transport,Good,Poor,Arts & Performance,,Average,30,5,A,,,0,0,0.8714285714285713,2,59.732000000000006,87.14285714285714,50,-30.0,,44.26929392446634,100,0,100,60.0,90.0,2,Low
931,Ayeduase RC,Male,7B3,JHS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,1.0,0.8,1.0,1.0,1.0,52.29,47.67,-4.619999999999997,3,Not sure,Sometimes,9 minutes,Walking,Average,Average,Arts & Performance,,High,9,7,B,3.0,,0,0,0.942857142857143,1,39.984,94.28571428571429,100,,,44.26929392446634,50,50,100,60.0,97.0,2,Low
932,Weweso MA,Female,6B,Tertiary,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.46,95.16,42.7,2,No,No,20min,Walking,Good,Poor,Sports,,Average,20,6,B,,,0,0,1.0,0,67.58800000000001,100.0,50,0.0,0.0,50.0,100,0,100,60.0,93.33333333333333,2,Low
933,Weweso MA,Male,7B3,JHS,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,0.75,52.32,4.64,-47.68,3,Not sure,No,15 minutes,Walking,Poor,Good,Sports,,High,15,7,B,3.0,,0,0,0.7857142857142857,3,22.784,78.57142857142857,100,,0.0,44.26929392446634,0,100,100,60.0,95.0,1,High
934,Weweso MA,Female,JHS 1B2,Tertiary,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.2,1.0,49.65,57.6,7.950000000000003,2,No,Sometimes,60 minutes,Walking,Average,Good,Academic/Clubs,,Average,60,7,B,2.0,JHS,0,0,0.8607142857142857,2,44.49000000000001,86.07142857142857,50,0.0,,44.26929392446634,50,100,100,80.0,80.0,2,Low
935,Weweso MA,Female,6B,Tertiary,1.0,1.0,0.4,1.0,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.8,0.2,1.0,55.85,79.25404927733473,23.40404927733473,1,No,Yes,20 minutes,Private transport,Average,Poor,Arts & Performance,,Low,20,6,B,,,0,0,0.7857142857142857,3,58.72242956640085,78.57142857142857,0,0.0,-30.0,0.0,50,0,100,40.0,93.33333333333333,1,High
936,Weweso MA,Female,6A,JHS,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,68.14,8.08,-60.06,2,No,Yes,20min,Private transport,Good,Average,Academic/Clubs,,Average,20,6,A,,,0,0,0.9392857142857143,1,30.488,93.92857142857143,50,0.0,-30.0,20.0,100,50,100,80.0,93.33333333333333,0,Medium
937,Weweso MA,Male,6,Tertiary,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,51.76,66.3,14.54,1,Yes,Yes,30min,Public transport,Good,Good,Arts & Performance,,Low,30,6,,,,0,0,0.9571428571428572,0,50.132000000000005,95.71428571428572,0,-30.0,-30.0,0.0,100,100,100,100.0,90.0,2,Low
938,Weweso MA,Female,6A,Tertiary,1.0,0.6,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.6,0.0,0.8,1.0,1.0,52.72,87.93,35.21000000000001,3,No,Yes,15min,Public transport,Good,Good,Academic/Clubs,,High,15,6,A,,,0,0,0.8214285714285714,1,63.30200000000001,82.14285714285714,100,0.0,-30.0,70.0,100,100,100,100.0,95.0,2,Low
939,Weweso MA,Male,JHS 2,SHS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,55.99,72.69,16.7,2,No,No,5min,Walking,Poor,Good,Arts & Performance,,Average,5,8,,,JHS,0,0,1.0,0,54.812,100.0,50,0.0,0.0,50.0,0,100,100,60.0,98.33333333333333,2,Low
940,Weweso MA,Female,6A,SHS,0.25,1.0,1.0,1.0,0.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.75,1.0,53.42,5.06,-48.36,2,Yes,No,60 minutes,Private transport,Good,Good,Arts & Performance,,Average,60,6,A,,,0,0,0.8285714285714285,2,23.392000000000003,82.85714285714285,50,-30.0,0.0,20.0,100,100,100,100.0,80.0,0,Medium
941,Weweso MA,Female,JHS 1,SHS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,1.0,0.0,0.75,43.49,69.33,25.84,3,Not sure,Yes,30 minutes,Private transport,Good,Good,Arts & Performance,,High,30,7,,,JHS,0,0,0.8821428571428571,1,50.296,88.21428571428571,100,,-30.0,44.26929392446634,100,100,100,100.0,90.0,2,Low
942,Weweso MA,Male,5A,Tertiary,0.0,1.0,0.8,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,52.37,72.52,20.15,2,Not sure,Sometimes,1 hour,Public transport,Good,Good,Passive screen time,,Average,60,5,A,,,0,0,0.7928571428571429,2,53.986000000000004,79.28571428571429,50,,,44.26929392446634,100,100,100,100.0,80.0,2,Low
943,Weweso MA,Male,6A,SHS,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.2,1.0,52.22,100.0,47.78,2,No,No,1 minute,Public transport,Poor,Poor,Passive screen time,,Average,1,6,A,,,0,0,0.8857142857142858,2,70.444,88.57142857142858,50,0.0,0.0,50.0,0,0,100,20.0,99.66666666666667,2,Low
944,Weweso MA,Male,4B,SHS,0.6,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,52.83,97.13,44.3,3,No,No,30 minutes,Private transport,Good,Average,Passive screen time,,High,30,4,B,,,0,0,0.7714285714285714,3,68.84400000000001,77.14285714285714,100,0.0,0.0,100.0,100,50,100,80.0,90.0,2,Low
945,Weweso MA,Male,JHS 1B1,JHS,0.75,1.0,0.2,0.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.0,1.0,1.0,51.1,4.53,-46.57,3,Not sure,No,50 minutes,Private transport,Good,Good,Passive screen time,,High,50,7,B,1.0,JHS,0,0,0.725,4,22.252000000000002,72.5,100,,0.0,44.26929392446634,100,100,100,100.0,83.33333333333333,1,High
946,Weweso MA,Male,JHS 2,JHS,0.0,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.4,1.0,59.97,65.0,5.030000000000001,2,No,Sometimes,5 minutes,Public transport,Poor,Average,Sports,,Average,5,8,,,JHS,0,0,0.8285714285714286,3,50.994,82.85714285714286,50,0.0,,44.26929392446634,0,50,100,40.0,98.33333333333333,1,High
947,Weweso MA,Male,6B,SHS,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,1.0,1.0,0.4,1.0,53.02,100.0,46.98,3,Yes,No,30 minutes,Public transport,Poor,Good,Academic/Clubs,,High,30,6,B,,,0,0,0.8857142857142858,2,70.604,88.57142857142858,100,-30.0,0.0,70.0,0,100,100,60.0,90.0,2,Low
948,Weweso MA,Female,6A,Tertiary,1.0,1.0,1.0,0.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,1.0,0.4,1.0,51.7,67.37,15.67,3,Not sure,No,1 hour,Public transport,Good,Average,Academic/Clubs,,High,60,6,A,,,0,0,0.8285714285714285,3,50.76200000000001,82.85714285714285,100,,0.0,44.26929392446634,100,50,100,80.0,80.0,2,Low
